rozmiar;kopiec;lista;tablica
0;0.0003052;0.000324733;0.000219867
1;0.000473867;0.000257267;0.0003306
2;0.000700867;0.0002534;0.0003866
3;0.00042;0.000258333;0.000245067
4;0.000511533;0.000239;0.000532733
5;0.000418267;0.000257;0.000321667
6;0.000402933;0.000266933;0.000251733
7;0.0005206;0.000325267;0.000297467
8;0.000555933;0.000289267;0.000391467
9;0.000462533;0.0002832;0.0003116
10;0.000510133;0.000307667;0.000317533
11;0.000510333;0.000315733;0.000339867
12;0.000505933;0.000316933;0.000310667
13;0.000485667;0.000331267;0.000322333
14;0.000508533;0.000356133;0.000313
15;0.000611067;0.0003948;0.000324133
16;0.000655933;0.000357133;0.000456733
17;0.000581267;0.000349067;0.000374467
18;0.000552333;0.000344333;0.000341733
19;0.0005672;0.000365067;0.000333933
20;0.0005872;0.000393867;0.0004106
21;0.000590667;0.000391733;0.0003558
22;0.000621067;0.000423133;0.000396867
23;0.0005682;0.000476;0.000367533
24;0.0005606;0.000411;0.000334867
25;0.000593333;0.0004234;0.0003972
26;0.000585;0.0004176;0.0003722
27;0.000583133;0.000420467;0.000321533
28;0.000563133;0.0004286;0.000327867
29;0.000568733;0.000431133;0.000290933
30;0.000584;0.000440667;0.000284733
31;0.000697533;0.000546933;0.000381133
32;0.000782733;0.000451933;0.000448067
33;0.000659467;0.0004794;0.000358133
34;0.000665267;0.00049;0.000398133
35;0.000650667;0.000495133;0.000387333
36;0.000674467;0.000499267;0.0003866
37;0.000695667;0.000922133;0.000368533
38;0.000695667;0.000519533;0.000394933
39;0.000682867;0.0006014;0.000385533
40;0.0006762;0.000538467;0.000394733
41;0.000644133;0.000529933;0.0003846
42;0.000652133;0.000553267;0.000418933
43;0.000673467;0.000558267;0.0004362
44;0.000667667;0.0005626;0.0004376
45;0.0006874;0.000585;0.0004482
46;0.000721067;0.000603133;0.000406333
47;0.000688267;0.000653733;0.000378667
48;0.0006848;0.0005954;0.000397133
49;0.0006386;0.0005938;0.0003592
50;0.000639533;0.000600467;0.0003384
51;0.000647733;0.000603733;0.000702133
52;0.000677467;0.000637067;0.000408
53;0.000684267;0.0006356;0.000372067
54;0.000704333;0.0006668;0.0004254
55;0.000661667;0.000726933;0.000380733
56;0.000655067;0.0006562;0.000372933
57;0.000701733;0.0006746;0.000433667
58;0.000689533;0.000671;0.0003994
59;0.0008924;0.000661267;0.000384133
60;0.000637;0.000675;0.0004108
61;0.000652667;0.000679067;0.000345467
62;0.000964733;0.000690867;0.000342333
63;0.0008408;0.000789267;0.000451867
64;0.0009238;0.000705333;0.000548133
65;0.000807867;0.000731267;0.000444133
66;0.0008004;0.000735133;0.000448267
67;0.0007564;0.0007456;0.0004184
68;0.000794933;0.000749133;0.0004766
69;0.0007896;0.0007486;0.0003944
70;0.000767;0.0007602;0.000472067
71;0.000732;0.0008244;0.0004088
72;0.000720733;0.000784533;0.000397733
73;0.000718533;0.0007708;0.0003534
74;0.000740867;0.0008084;0.000436867
75;0.0007444;0.000805467;0.000427867
76;0.000719;0.0008106;0.000425733
77;0.0007188;0.000821333;0.0003602
78;0.0007508;0.000849067;0.000443733
79;0.000754267;0.000901733;0.000425267
80;0.000725933;0.0008468;0.000450933
81;0.0007356;0.000839467;0.000436
82;0.000729;0.0008398;0.0004558
83;0.000715667;0.000849733;0.00101373
84;0.000742333;0.000889533;0.000469667
85;0.0007456;0.000877333;0.0004444
86;0.000753867;0.0009166;0.0004394
87;0.000726867;0.0009632;0.0004136
88;0.000717733;0.0009028;0.000426333
89;0.000746867;0.000914867;0.000432933
90;0.0007548;0.000926333;0.0004572
91;0.0007394;0.000917867;0.0004318
92;0.000710667;0.0009334;0.000413533
93;0.0007274;0.000927867;0.000403867
94;0.000723533;0.0009358;0.000361067
95;0.000741733;0.00102893;0.000425267
96;0.0007336;0.000948533;0.000393867
97;0.000725533;0.000972933;0.000414067
98;0.000729533;0.000984933;0.0004132
99;0.000715267;0.0009864;0.000403
100;0.000736733;0.0009918;0.000414067
101;0.000732067;0.000999133;0.000386067
102;0.000730067;0.000995867;0.0004032
103;0.0007008;0.0010722;0.000390933
