rozmiar;kopiec;lista;tablica
189;1.43893;1.3132;1.4154
190;1.35473;1.327;1.3596
191;1.2992;1.3272;1.32247
192;2.19767;1.3548;1.40593
193;1.39693;1.2478;1.3688
194;1.35967;1.3036;1.24793
195;1.35967;1.41073;1.40147
196;1.37807;1.28973;1.30367
197;1.3922;1.3504;1.26647
198;1.32233;1.36433;1.2012
199;1.42473;1.397;1.36893
200;1.36427;1.355;1.39233
201;1.30847;1.3642;1.37347
202;1.35013;1.44807;1.26633
203;1.35027;1.35953;1.31313
204;1.39207;1.2712;1.37813
205;1.4294;1.38747;1.32713
206;1.41553;1.36427;1.27113
207;1.30827;1.29447;1.3128
208;1.21053;1.35027;1.37827
209;1.36433;1.32707;1.38747
210;1.2664;1.30833;1.35027
211;1.34073;1.31307;1.89493
212;1.3736;1.34093;1.32213
213;1.32233;1.3968;1.30393
214;1.34573;1.3316;1.28493
215;1.3688;1.37353;1.27127
216;1.36433;1.34087;1.2572
217;1.34093;1.24787;1.29893
218;1.34107;1.2898;1.4016
219;1.22927;1.35027;1.33167
220;1.4388;1.33627;1.31313
221;1.35013;1.42007;1.24333
222;1.37367;1.37813;1.37333
223;1.39673;1.37367;1.3272
224;1.32233;1.34107;1.2992
225;1.3876;1.313;1.2946
226;1.383;1.30387;1.29907
227;1.3268;1.3876;1.355
228;1.1408;1.35967;1.36893
229;1.32667;1.37827;1.29453
230;1.41093;1.3966;1.2432
231;1.41527;1.37373;1.299
232;1.29913;1.24313;1.34107
233;1.36413;1.31287;1.3922
234;1.42013;1.28533;1.36873
235;1.3362;1.2944;2.072
236;1.42473;1.35047;1.32707
237;1.35487;1.3828;1.3084
238;1.4386;1.19673;1.34093
239;1.42013;1.2758;1.26653
240;1.33167;1.33633;1.2386
241;1.36913;1.31307;1.434
242;1.40153;1.21527;1.3968
243;1.29907;1.2804;1.19673
244;1.33173;1.4294;1.98813
245;1.35973;1.29913;1.34087
246;1.33153;1.33167;1.2944
247;1.42493;1.3784;1.32707
248;1.30353;1.38747;1.42473
249;1.369;1.369;1.39213
250;1.32693;1.24307;1.28513
251;1.3644;1.36433;1.3222
252;1.42007;1.28513;1.37347
253;1.397;1.37367;1.36433
254;1.37793;1.36893;1.29907
255;1.3364;1.30367;1.29893
256;1.2662;1.33167;1.26647
257;1.3224;1.41993;1.38273
258;1.32213;1.3178;1.313
259;1.33653;1.39193;1.33153
260;1.41073;1.37833;1.34567
261;1.34573;1.25713;1.35033
262;1.3502;1.37353;1.35033
263;1.35967;1.38287;1.3362
264;1.36427;1.4062;1.34553
265;1.37347;1.3038;1.3642
266;1.26653;1.3314;1.2666
267;1.32693;1.38767;1.2944
268;1.38767;1.35927;1.33167
269;1.35947;1.39687;1.36867
270;1.32233;1.2476;1.3968
271;1.31753;1.3596;1.3596
272;1.31313;1.3642;1.31307
273;1.29907;1.31753;1.31287
274;1.30847;1.30367;1.39693
275;1.40147;1.31773;1.3922
276;1.4062;1.31767;1.2898
277;1.35027;1.2524;1.32227
278;1.2712;1.36427;1.41087
279;1.33633;1.2712;1.355
280;1.4294;1.271;1.34107
281;2.0114;1.37367;1.36427
282;1.35027;1.355;1.3456
283;1.33647;1.33167;1.26633
284;1.4106;1.28987;1.36873
285;1.32707;1.39207;1.32713
286;1.3642;1.32707;1.31767
287;1.34107;1.2898;1.29453
288;1.34547;1.33627;1.327
289;1.2944;1.355;1.26647
290;1.3874;1.25233;1.2664
291;1.35967;1.9744;1.299
292;1.38273;1.3596;1.23387
293;1.3642;1.3362;1.21067
294;1.38307;1.40147;1.35027
295;1.33647;1.3922;1.32233
296;1.4248;1.35947;1.3922
297;1.35967;1.39687;1.2898
298;1.40607;1.30827;1.3316
299;1.4154;1.26653;1.39693
300;1.28033;1.36893;1.31293
301;1.33633;1.40167;1.3642
302;1.43387;1.3036;1.31313
303;1.34567;1.30847;1.91373
304;1.327;1.32707;1.38293
305;1.3224;1.33647;1.41093
306;1.39687;1.23853;1.22447
307;1.4062;1.3642;1.29907
308;1.44813;1.33627;1.30813
309;1.2432;1.30387;1.31313
310;1.27567;1.3408;1.42473
311;1.37367;1.4062;1.42473
312;1.369;1.34107;1.4156
313;1.26187;1.2848;1.34573
314;1.28513;1.411;1.41513
315;1.55507;1.41987;1.9418
316;1.3502;1.30847;1.3364
317;1.33633;1.4386;1.27587
318;1.26187;1.397;1.35947
319;1.40613;1.38287;1.23393
320;1.3548;1.35513;1.33167
321;1.4386;1.37827;1.28973
322;1.341;1.35013;1.37807
323;1.40147;1.36427;1.31313
324;1.27567;1.2946;1.3456
325;1.40613;1.434;1.37813
326;1.355;1.35027;1.31753
327;1.29913;1.33167;1.3222
328;1.3782;1.32253;1.2756
329;1.33633;1.42;1.33633
330;1.37373;1.30853;1.30827
331;1.36427;1.3084;1.35953
332;1.36433;1.29893;1.36887
333;1.3504;1.34093;1.33153
334;1.369;1.39687;1.30367
335;1.41553;1.37353;1.39673
336;1.38293;1.32687;1.3548
337;1.4246;1.9928;1.378
338;2.05793;1.36893;1.37347
339;1.33173;1.33607;1.3828
340;1.28967;1.33633;1.30827
341;1.37353;1.24807;1.30833
342;1.36413;1.28027;1.28507
343;1.40607;1.2666;1.34547
344;1.43413;1.29907;1.3084
345;1.31773;1.2946;1.34087
346;1.34553;1.42;1.3596
347;1.3596;1.3924;1.30847
348;2.00673;1.3268;1.271
349;1.23387;1.38287;1.36413
350;1.42487;1.22447;1.3316
351;1.3736;1.406;1.2386
352;1.3084;1.35973;1.36427
353;1.3364;1.3502;2.0022
354;1.29447;1.25267;1.23867
355;1.43867;1.2386;1.39693
356;1.3318;1.31773;1.96953
357;1.26653;1.28513;1.32247
358;1.39227;1.3736;1.34567
359;1.2618;1.36907;1.271
360;1.2944;1.36893;1.35027
361;1.2898;1.36427;1.369
362;1.40607;1.36413;1.271
363;1.34087;1.299;1.35513
364;1.38753;1.39687;1.33153
365;1.36407;1.3408;1.4108
366;1.38753;1.29913;1.96947
367;1.30827;1.30373;1.2804
368;1.36427;1.42927;1.35927
369;1.4108;1.355;1.369
370;1.30373;1.2758;1.3594
371;1.35933;1.2712;1.313
372;1.36887;1.35027;1.40593
373;1.4154;1.37833;1.34073
374;1.2804;1.26187;1.35973
375;1.34087;1.36893;1.34107
376;1.355;1.35507;1.33633
377;1.41073;1.3406;1.24327
378;1.3782;1.2806;1.2852
379;1.40147;1.34073;1.40147
380;1.2756;1.3084;1.30387
381;1.32693;1.35493;1.31747
382;1.29447;1.3362;1.31307
383;1.37807;1.2292;1.3318
384;1.35507;1.3036;1.3548
385;1.3502;1.27133;1.30353
386;1.3736;1.25707;1.369
387;1.37353;1.2946;1.41553
388;1.3922;1.18727;1.2664
389;1.31753;1.41093;1.4062
390;1.3132;1.33613;1.234
391;1.42467;1.3364;1.33647
392;1.37373;1.3224;1.21067
393;1.32233;1.39673;1.3784
394;1.3362;1.35967;1.31307
395;1.35513;1.3876;1.29427
396;1.38733;1.41547;1.36907
397;1.3644;1.36907;1.32227
398;1.37347;1.25707;1.29433
399;1.32693;1.3316;1.327
400;1.27107;1.2294;1.31773
401;1.4062;1.3596;1.40153
402;1.3642;1.29913;1.34093
403;1.30373;1.32247;1.3644
404;1.36433;1.30387;1.39213
405;1.36427;1.26647;1.3362
406;2.45373;1.28047;1.33173
407;1.34553;1.31753;1.39193
408;1.35967;1.4016;1.36407
409;1.341;1.29907;1.27567
410;1.33633;1.41087;1.35513
411;1.39233;1.29447;1.33633
412;1.41547;1.42007;2.03007
413;1.9696;1.35953;1.28067
414;1.34087;1.32693;1.3084
415;1.39693;1.40153;1.27113
416;1.39693;1.44347;1.42933
417;1.31287;1.2662;1.37367
418;1.22;1.36893;1.22007
419;1.38747;1.87167;1.30333
420;1.4294;1.28513;1.34073
421;1.3968;1.32693;1.3038
422;1.41987;2.0162;1.37373
423;1.3316;1.34073;1.38753
424;1.37813;1.30827;1.26633
425;1.27567;1.39213;1.34113
426;1.3362;1.40127;1.32253
427;1.36413;1.36887;1.392
428;1.3736;1.3734;1.27127
429;1.37353;1.2758;1.37347
430;1.35033;1.4108;1.3644
431;1.39673;1.38287;1.21047
432;1.35487;1.33147;1.3504
433;1.3876;1.33627;1.32233
434;1.3968;1.341;1.397
435;1.32707;1.3038;1.39707
436;1.36893;1.3038;1.2664
437;1.3362;1.40147;1.3458
438;1.397;1.4248;1.31273
439;1.38287;1.28033;1.29927
440;1.4202;1.35973;1.3318
441;1.35493;1.35487;1.36407
442;1.40613;1.23853;1.2992
443;1.32687;1.4248;1.28973
444;1.3876;1.3968;1.27113
445;1.36413;1.34087;1.33647
446;1.24307;1.33153;1.28047
447;1.34567;1.3364;1.2292
448;1.35033;1.37333;1.21987
