rozmiar;kopiec;lista;tablica
4526;1.476;1.3084;1.47607
4551;1.462;1.341;1.42027
4576;1.4528;1.20607;1.49013
4601;1.42953;1.33647;1.5178
4626;1.40153;1.1872;1.45293
4651;1.369;1.20133;1.4386
4676;1.44813;1.2992;1.51787
4701;1.4016;1.2104;1.39687
4726;1.4714;1.75547;1.42007
4751;1.4434;1.34093;1.48067
4776;1.50873;1.25713;1.44807
4801;1.39673;1.24793;1.45727
4826;1.45287;1.19667;1.49467
4851;1.4574;1.1874;1.48073
4876;1.39213;1.19673;1.52693
4901;1.41527;1.21067;1.46687
4926;1.43407;1.22933;1.43427
4951;1.4572;1.32707;1.44347
4976;1.43893;1.2712;1.4156
5001;1.42473;1.28973;1.48547
5026;1.45747;1.2432;1.42493
5051;1.39233;1.2666;1.49927
5076;1.4388;1.1222;1.43887
5101;1.4714;1.2152;1.39693
5126;1.44333;1.2526;1.41547
5151;1.40153;1.40627;1.4576
5176;1.47133;1.2896;1.4016
5201;1.40167;1.27127;1.4062
5226;1.4572;1.2572;1.43407
5251;1.46193;1.1502;1.49007
5276;1.4064;1.26653;1.43427
5301;1.4574;1.10353;1.4294
5326;1.36893;1.1872;1.44813
5351;1.4992;1.47127;1.42953
5376;1.30847;1.20607;1.5224
5401;1.40167;1.3038;1.47127
5426;1.47607;1.28047;1.38773
5451;1.42473;1.3224;1.38747
5476;1.355;1.23853;1.4062
5501;1.4574;1.24787;1.43893
5526;1.41093;1.32247;1.44353
5551;1.4714;1.2386;1.47147
5576;1.42473;1.1872;1.42953
5601;1.4294;1.22473;1.34113
5626;1.49013;1.085;1.4712
5651;1.4666;1.23847;1.49007
5676;1.45747;1.16873;1.43847
5701;1.4296;1.19193;1.45293
5726;1.4574;1.2666;1.41087
5751;1.46213;1.47127;1.44333
5776;1.42933;1.30847;1.49927
5801;1.42013;1.31313;3.24533
5826;1.34567;1.1036;1.504
5851;1.45747;1.3364;1.42967
5876;1.43407;1.22913;1.4108
5901;1.46207;1.164;1.45747
5926;1.4434;1.18733;2.1324
5951;1.434;1.2896;1.42027
5976;1.40607;1.18747;1.43873
6001;1.44347;1.178;1.4806
6026;1.45273;1.15487;1.44787
6051;1.42467;1.113;1.41553
6076;1.39687;1.1732;1.42933
6101;1.40633;1.285;1.4248
6126;1.45733;1.31307;1.3924
6151;1.43887;1.299;1.44353
6176;1.42013;1.19207;1.46187
6201;1.36907;1.30367;1.4202
6226;1.41073;1.2154;1.4528
6251;1.38773;1.22907;1.43407
6276;1.45273;1.16407;1.45747
6301;1.46673;1.24327;1.48073
6326;1.43867;1.24307;1.4436
6351;1.4248;1.37367;1.46193
6376;1.40147;1.18733;1.5226
6401;1.4294;1.24807;1.48533
6426;1.42493;1.21053;1.3922
6451;1.44327;1.3502;1.43407
6476;1.40147;1.15933;1.4574
6501;1.41533;1.10367;2.0628
6526;1.518;1.20133;1.43427
6551;1.39213;1.25687;1.42947
6576;1.45753;1.2806;1.4386
6601;1.3968;1.21547;1.52727
6626;1.43407;1.81113;1.4154
6651;1.42487;1.25247;1.49927
6676;1.4434;1.11287;1.47613
