rozmiar;kopiec;lista;tablica
4501;1.4202;12.6557;23.9192
4526;1.49013;10.4345;29.1204
4551;1.66707;1.90433;43.1683
4576;1.3924;14.5183;21.8565
4601;1.45733;10.9608;27.6398
4626;1.4388;22.0009;11.1984
4651;1.45747;8.55833;35.1174
4676;1.3178;20.0173;11.6872
4701;1.45747;7.85993;35.9697
4726;1.42007;11.5754;26.9037
4751;1.35027;16.2645;19.2817
4776;1.392;19.9009;15.2492
4801;1.48087;9.04687;35.7227
4826;1.35507;14.0575;23.5419
4851;1.38767;18.8765;15.2726
4876;1.3922;21.3165;11.4545
4901;1.32707;18.6717;16.6976
4926;1.42947;3.76233;42.6421
4951;1.30373;20.5714;13.1726
4976;1.38293;21.7449;10.7606
5001;1.4388;6.11373;41.9669
5026;2.04873;14.4856;25.3907
5051;1.36447;19.2863;16.0501
5076;1.40153;9.88993;36.2443
5101;1.40147;8.38593;38.2373
5126;1.4296;18.4902;19.5563
5151;1.35967;14.0899;28.4963
5176;1.36433;18.6065;20.4131
5201;1.36433;17.7496;21.6609
5226;1.462;24.2499;8.7306
5251;1.3642;28.9715;6.2534
5276;1.38767;8.4092;39.3641
5301;1.4108;19.0487;20.9531
5326;1.3272;18.7832;20.5108
5351;1.4108;26.9226;6.53733
5376;1.4482;20.8089;17.3212
5401;1.42467;11.7989;35.7973
5426;1.39693;19.9103;19.6589
5451;2.19313;9.81093;40.0067
5476;1.4294;2.901;53.9941
5501;1.3784;12.8188;34.9266
5526;1.33173;24.2081;11.4173
5551;1.3876;19.1327;20.9952
5576;1.3736;7.63633;48.7233
5601;1.43413;18.8161;21.6283
5626;1.4574;10.0853;40.4583
5651;1.42487;30.1121;2.3468
5676;1.32253;21.1815;18.4294
5701;1.40613;10.4905;40.1743
5726;1.39227;29.912;5.97413
5751;1.4248;28.6222;7.65953
5776;1.5552;2.3516;55.6007
5801;2.994;6.15107;55.2094
5826;1.41567;24.4223;15.3238
5851;1.36887;6.4954;54.3992
5876;1.383;29.1437;8.32087
5901;1.39207;26.4057;11.8037
5926;1.38767;6.97987;53.8356
5951;1.4388;31.1132;6.87273
5976;1.37367;8.83753;51.0187
6001;1.3642;29.5115;8.33487
6026;1.37373;9.6152;49.8734
6051;1.2946;24.4035;17.121
6076;2.03027;14.6905;38.5215
6101;2.15587;19.5425;31.3647
6126;1.355;14.8675;35.9327
6151;1.45267;23.5699;17.8801
6176;1.37833;32.7057;6.04873
6201;1.3458;7.12873;54.4923
6226;1.45287;2.07687;59.9401
6251;1.36433;27.882;11.5802
6276;1.4342;16.3575;33.8653
6301;1.43433;24.562;18.5738
6326;1.42947;16.4646;35.6254
6351;1.43427;29.5347;11.5197
6376;1.43407;16.4273;35.1874
6401;1.4294;15.4729;37.6833
6426;1.4434;29.4694;11.0959
6451;1.2944;33.8746;5.90887
6476;1.41547;34.6984;3.76227
6501;1.39227;23.0997;21.6423
6526;1.39687;18.8115;34.0467
6551;1.42007;34.3027;8.15327
6576;1.45273;22.7365;22.1637
6601;1.48993;6.17887;58.902
6626;1.41087;18.6253;34.2143
6651;1.47133;27.7747;18.2433
6676;1.42487;19.6961;30.4102
6701;1.37353;21.6096;27.5371
6726;1.43413;6.98907;61.0623
6751;1.39693;35.3505;5.68987
6776;2.07187;13.5031;47.5172
6801;1.42947;17.4329;36.8637
6826;1.5366;4.11633;60.6995
6851;1.41533;22.9787;27.9702
6876;1.4622;7.11007;58.4781
6901;1.35047;16.2735;38.4284
6926;1.39227;15.7521;42.0323
6951;1.39693;27.6767;21.0276
6976;1.39227;18.1828;37.8694
7001;1.41547;7.51067;58.9252
7026;1.42027;26.9506;20.3713
7051;1.44807;23.3232;25.3485
7076;1.341;17.8381;37.6877
7101;1.41093;27.4254;20.2409
7126;1.42953;16.8044;41.0078
7151;1.49467;13.8849;50.0455
7176;1.46207;25.7819;24.4548
7201;1.4108;6.44887;62.4313
7226;1.77387;1.36433;68.4985
7251;1.55513;2.12333;67.9909
7276;1.39707;39.6062;3.88807
7301;1.43433;15.2261;50.1994
7326;1.52727;25.4465;27.6349
7351;1.45273;40.5004;3.2734
7376;1.5364;3.576;66.5941
7401;1.50393;12.9397;52.9278
7426;1.3924;23.9798;28.6268
7451;1.4014;20.0267;38.7637
7476;1.3596;20.5109;36.8637
7501;1.3782;39.0474;8.79587
7526;1.448;36.2211;12.7303
7551;2.4726;40.3651;5.6854
7576;1.448;21.2467;36.1513
7601;1.29907;27.3323;26.415
7626;1.4152;14.0667;54.1804
7651;1.4156;20.8651;37.9253
7676;1.42967;15.7709;51.8665
7701;1.39687;34.9407;17.2701
7726;1.4528;15.6495;57.9241
7751;1.40627;5.41973;70.3469
7776;1.36887;26.2057;28.2171
7801;1.3968;14.6349;55.9033
7826;1.3876;6.64913;67.7907
7851;1.3968;20.6415;40.9704
7876;1.369;25.5303;35.0941
7901;1.41093;41.5433;7.25433
7926;1.4294;13.601;57.6867
7951;1.40613;21.0835;40.9473
7976;1.411;26.9225;31.2295
8001;2.2956;7.6734;67.9582
8026;1.4294;22.2431;41.1801
8051;1.4668;2.91953;73.8671
8076;1.4294;17.056;52.7791
8101;1.40633;18.7462;52.6533
8126;1.35487;33.7627;22.2476
8151;1.37813;47.7967;2.8032
8176;1.37367;16.907;55.4562
8201;1.28527;36.1;19.3329
8226;1.4342;27.5139;35.8578
8251;1.47127;51.0514;3.57613
8276;1.4154;37.0315;18.1874
8301;1.3644;28.0775;35.2992
8326;1.42487;5.75033;73.4993
8351;1.4202;3.80407;73.5134
8376;1.49467;10.4533;66.1007
8401;1.42927;28.911;36.0351
8426;1.33647;23.8915;40.7285
8451;1.3458;43.8201;8.03673
8476;1.3596;27.812;34.3448
8501;1.62507;1.66693;83.8175
8526;1.46673;18.9557;53.9803
8551;1.55973;11.5941;65.5883
8576;1.39227;50.6555;5.988
8601;1.42;22.8948;49.0819
8626;1.26193;24.4222;39.7458
8651;1.36433;29.8933;34.4656
8676;1.36873;50.2365;7.82273
8701;1.4156;23.6958;48.1787
8726;1.51793;12.1436;65.5278
8751;1.45273;17.8987;59.0882
8776;1.49453;22.0243;50.1715
8801;1.56913;5.8622;82.5652
8826;1.32233;45.6222;13.6571
8851;1.39227;22.6899;52.0107
8876;1.3458;28.5151;38.3585
8901;1.37827;41.939;14.6765
8926;1.39693;7.64093;77.8435
8951;1.46207;13.0469;67.474
8976;1.6996;2.766;84.8837
9001;1.41993;54.1664;6.4908
9026;1.40167;11.4916;70.4403
9051;1.4482;25.4559;45.2544
9076;1.31307;35.0012;35.1827
9101;1.46673;45.5011;16.4321
9126;1.29433;17.4283;59.7726
9151;1.39233;38.0325;23.3883
9176;1.41553;22.5455;53.9336
9201;1.39227;35.6438;28.8643
9226;1.36887;46.7956;15.5289
9251;1.43893;27.2205;43.4385
9276;1.44347;14.2714;70.0955
9301;1.40613;12.125;73.2523
9326;1.67167;2.42587;88.9163
9351;1.41547;22.6762;54.1479
9376;1.44813;37.0593;27.2998
9401;1.42027;13.075;72.2935
9426;1.39233;28.2823;49.175
9451;1.4574;37.0127;27.7887
9476;1.33647;52.2294;14.0109
9501;1.4248;46.195;21.0557
9526;1.4388;36.1792;32.9945
9551;1.45753;34.1631;36.5937
9576;1.42493;31.5135;41.5527
9601;1.39227;28.5991;43.8575
9626;1.3738;22.1265;58.6365
9651;1.62053;6.43033;88.3993
9676;1.44353;15.0397;71.9535
9701;1.39687;48.5555;17.7127
9726;1.35953;37.9347;30.2797
9751;1.48067;8.77713;84.2367
9776;1.3968;20.1431;62.2032
9801;1.45733;54.8461;13.8245
9826;1.383;27.039;52.5927
9851;1.42467;36.5564;35.0665
9876;1.36893;59.2094;2.61707
9901;1.37813;27.1369;54.2409
9926;1.30813;36.5985;36.2909
9951;1.4386;20.7485;63.1622
9976;1.39233;19.6682;63.9307
